Title,Category
"A Rogue's Proposal (Cynster Novels, Book 4)","Fiction , Romance , Historical , General"
"The Taste of Innocence (Cynster Novels, 14)","Fiction , Romance , Historical , General"
Impetuous Innocent,"Fiction , Romance , Historical , General"
Scandal's Bride (Cynster Novels),"Fiction , Romance , Historical , General"
All About Love (Cynster Novels),"Fiction , Romance , Historical , Regency"
The Promise in a Kiss (A Cynster Christmas Special),"Fiction , Romance , Historical , General"
"What Price Love? (Cynster Novels, 13)","Fiction , Romance , Historical , General"
All About Passion,"Fiction , Romance , Historical , General"
Devil's Bride (Cynster Novels),"Fiction , Romance , Contemporary"
A Rake's Vow (Cynster Novels),"Fiction , Romance , Historical , General"
No Man's Mistress (The Mistress Trilogy),"Fiction , Romance , Historical"
A Summer to Remember: A Bedwyn Family Novel (Get Connected Romances),"Fiction , Romance , Historical"
The Secret Pearl: A Novel,"Fiction , Romance , Regency"
Hot Ice: A Novel,"Fiction , Romance , General"
Simply Unforgettable (Simply Quartet),"Fiction , Romance , Historical , General"
"A Little Bit Wicked (Last Man Standing, Book 1)","Fiction , Romance , Historical , General"
"The Marriage Lesson (Effington Family & Friends, 3)","Fiction , Romance , Historical , General"
"The Lady in Question (Effington Family & Friends, 7)","Fiction , Romance , Historical , General"
The Pursuit of Marriage (Effington Family & Friends),"Fiction , Romance , Historical , General"
"Her Highness, My Wife (Effington Family & Friends)","Fiction , Romance , Historical , General"
"The Prince's Bride (Effington Family & Friends, 4)","Fiction , Romance , Historical , General"
The Perfect Wife,"Fiction , Romance , Historical"
Secrets of a Perfect Night,"Fiction , Romance , General"
Four In Hand,"Fiction , Romance , Historical , Regency"
A Fine Passion (Bastion Club),"Fiction , Romance , Historical , General"
"The Lady Chosen (Bastion Club, 1)","Fiction , Romance , Historical , General"
Captain Jack's Woman,"Fiction , Romance , Historical , General"
To Distraction (Bastion Club),"Fiction , Romance , Historical , General"
"A Gentleman's Honor (Bastion Club, 2)","Fiction , Romance , Historical , General"
A Lady of His Own (Bastion Club),"Fiction , Romance , Historical , General"
A Lady of Expectations,"Fiction , Romance , General"
Beyond Seduction (Bastion Club),"Fiction , Romance , Historical , General"
A Secret Love (Cynster Novels),"Fiction , Romance , Historical , General"
Lady of Sin (Seducer),"Fiction , Romance , Historical , General"
The Seducer,"Fiction , Romance , Historical"
The Rules of Seduction (Rothwell),"Fiction , Romance , General"
Compromised (Berkley Sensation),"Fiction , Romance , Historical , General"
My Only Love,"Fiction , Romance , Historical , General"
"A Good Yarn (Blossom Street, No. 2)","Fiction , Romance , General"
Years,"Fiction , Romance , Contemporary"
The Mercedes Coffin: A Decker and Lazarus Book,"Fiction , Romance , Suspense"
"Running Hot (Arcane Society, Book 5)","Fiction , Romance , Paranormal , General"
Dark Summer,"Fiction , Romance , Suspense"
Hawke's Cove,"Fiction , Romance , General"
Take It Off: An Insiders Novel,"Young Adult Fiction , Romance , General"
The Burnt House (Decker/Lazarus Novels),"Fiction , Romance , Suspense"
The Rustler (A Stone Creek Novel),"Fiction , Romance , Historical , General"
Is He Or Isn't He?,"Young Adult Fiction , Romance , General"
Mercy,"Fiction , Romance , General"
Will You Still Be Mine?,"Fiction , Romance , Contemporary"
The Au Pairs,"Young Adult Fiction , Romance , General"
The Nightingale Legacy (Legacy Series),"Fiction , Romance , Historical , General"
"Challenge to Honor (The Masters at Arms, 1)","Fiction , Romance , Historical , General"
Secret Song (Song Novels),"Fiction , Romance , Historical , General"
Strangers in the Night,"Fiction , Romance , Suspense"
Echoes: A Novel,"Fiction , Romance , Contemporary"
Amazing Grace: A Novel,"Fiction , Romance , Contemporary"
"PS, I Love You Movie Tie-In Edition","Fiction , Romance , General"
The Gift,"Fiction , Romance , General"
Into the Fire: A Novel (Troubleshooters),"Fiction , Romance , Suspense"
Simply Perfect (Simply Quartet),"Fiction , Romance , Historical"
Angel Reluctant,"Fiction , Romance , Contemporary"
"Sizzle and Burn (Arcane Society, Book 3)","Fiction , Romance , Paranormal , General"
Tears Of The Renegade,"Fiction , Romance , Contemporary"
"Heart of Fire (Heart Trilogy, Book 2)","Fiction , Romance , Historical , General"
Highland Wolf,"Fiction , Romance , Historical , General"
Mystic Horseman,"Fiction , Romance , General"
"All I Need Is You (Straton Family, 2)","Fiction , Romance , Historical , General"
The Disgraced Marchioness,"Fiction , Romance , Historical , General"
Let Sleeping Rogues Lie (The School for Heiresses),"Fiction , Romance , Historical , General"
Women in His Life,"Fiction , Romance , General"
Too Much Too Soon,"Fiction , Romance , Contemporary"
"My Fair Temptress (Governess Brides, Book 7)","Fiction , Romance , Historical , General"
The Golden Panther,"Fiction , Romance , General"
"Montana Creeds: Logan (The Montana Creeds, 1)","Fiction , Romance , Western"
Secrets of Surrender (Rothwell),"Fiction , Romance , Historical , Regency"
Not Even for Love,"Fiction , Romance , General"
To Rescue A Rogue,"Fiction , Romance , Historical , General"
And the Desert Blooms (Sedikhan),"Fiction , Romance , Contemporary"
A Colton Family Christmas (STP - Sil Collection),"Fiction , Romance , Contemporary"
Dream Hunter,"Fiction , Romance , Historical , General"
Bed of Roses,"Fiction , Romance , Contemporary"
The Anatomy of Deception,"Fiction , Romance , Suspense"
Summer of Roses,"Fiction , Romance , General"
Portrait of an Unknown Woman: A Novel,"Fiction , Romance , General"
Queen of Broken Hearts,"Fiction , Romance , Contemporary"
The Maiden of Mayfair (Tales of London Series #1),"Fiction , Romance , Historical , General"
Serpent's Tooth: A Peter Decker/Rina Lazarus Novel (Decker/Lazarus Novels),"Fiction , Romance , Historical , General"
The Calhoun Women,"Fiction , Romance , General"
Innocent as Sin: A Novel,"Fiction , Romance , Suspense"
Just Beyond Tomorrow,"Fiction , Romance , Historical , General"
Vixens (Skye's Legacy),"Fiction , Romance , Historical , General"
Portrait of an Unknown Woman: A Novel,"Fiction , Romance , General"
Christmas Proposals: An Anthology,"Fiction , Romance , Contemporary"
A Christmas Wedding Wager,"Fiction , Romance , Historical , General"
Sooner or Later: A Novel,"Fiction , Romance , Contemporary"
Weekend Warriors,"Fiction , Romance , Action & Adventure"
Angels Fall,"Fiction , Romance , General"
The Charmer (Seducer),"Fiction , Romance , Historical"
"Rules of Attraction (Governess Brides, Book 3)","Fiction , Romance , Historical , General"
"In My Wildest Dreams (Governess Brides, Book 4)","Fiction , Romance , Historical , General"
Pride Of Lions,"Fiction , Romance , Historical , General"
Lord Of The Manor,"Fiction , Romance , Historical , General"
Summer of Roses: A Novel,"Fiction , Romance , General"
Endless Chain (A Shenandoah Album Novel),"Fiction , Romance , Contemporary"
The Dragon and the Jewel (Medieval Plantagenet Trilogy),"Fiction , Romance , Historical"
The Secret Lives of Doctors' Wives,"Fiction , Romance , Suspense"
Sisters: A Novel,"Fiction , Romance , Contemporary"
My Own Private Hero (The American Heiress Series),"Fiction , Romance , Historical , General"
"Treasures: Secret Star / Treasures Lost, Treasures Found","Fiction , Romance , Collections & Anthologies"
The Secret Diaries of Miss Miranda Cheever,"Fiction , Romance , Historical , General"
Forever and Always (Forever Trilogy),"Fiction , Romance , General"
It Must Be Magic,"Fiction , Romance , Contemporary"
Stars: An Anthology (The Stars of Mithra),"Fiction , Romance , Contemporary"
"Into the Storm (Troubleshooters, Book 10)","Fiction , Romance , Suspense"
Three in Death,"Fiction , Romance , Suspense"
Black Rose (In The Garden Trilogy),"Fiction , Romance , Contemporary"
"Valley of Silence (The Circle Trilogy, Book 3)","Fiction , Romance , General"
Night Whispers (3) (The Paradise series),"Fiction , Romance , General"
"A Quick Bite (Argeneau Vampires, Book 1)","Fiction , Romance , Fantasy"
Lone Eagle: A Novel,"Fiction , Romance , Contemporary"
The Only One,"Fiction , Romance , Fantasy"
The Switch,"Fiction , Romance , Contemporary"
One Wish,"Fiction , Romance , Historical"
"The Hollow (Sign of Seven Trilogy, Book 2)","Fiction , Romance , Paranormal , General"
Birthright,"Fiction , Romance , General"
"Snowfall at Willow Lake (Lakeshore Chronicles, Book 4)","Fiction , Romance , Contemporary"
Three Fates,"Fiction , Romance , Contemporary"
River's End,"Fiction , Romance , General"
"The Calhouns: Catherine, Amanda and Lilah","Fiction , Romance , Contemporary"
Sunset Embrace (Coleman Family Saga),"Fiction , Romance , Historical"
The Witness,"Fiction , Romance , General"
Shadows of Yesterday,"Fiction , Romance , General"
Deadly Shaker Spring (Sister Rose Callahan Mystery),"Fiction , Romance , Historical , General"
Always Time to Die,"Fiction , Romance , General"
The MacGregors: Robert & Cybil,"Fiction , Romance , Contemporary"
Mysterious: An Anthology,"Fiction , Romance , Contemporary"
Night Tales: Night Shift & Night Shadow,"Fiction , Romance , Contemporary"
Promises : Nightstar & Beyond Tomorrow,"Fiction , Romance , General"
Kissed by Shadows (The Kiss Trilogy),"Fiction , Romance , Historical"
Gifts of Fortune (3 Novels in 1): The Holiday Heir/ The Christmas House/ Maggie's Miracle,"Fiction , Romance , Contemporary"
"Under the Boardwalk (Costas Sisters, Book 1)","Fiction , Romance , Contemporary"
"Hot Number (Hot Zone, Book 2)","Fiction , Romance , General"
Montana Sky,"Fiction , Romance , General"
Sapphire,"Fiction , Romance , Historical , General"
The Nerd Who Loved Me,"Fiction , Romance , Contemporary"
The More I See You (de Piaget Family),"Fiction , Romance , Fantasy"
"Sea Swept (Chesapeake Bay, Book 1)","Fiction , Romance , Contemporary"
Body of Evidence,"Fiction , Romance , Suspense"
Full House (Max Holt No. 1),"Fiction , Romance , General"
"Deadly Illusions (A Francesca Cahill Novel, 1)","Fiction , Romance , General"
Face the Fire (Three Sisters Island Trilogy),"Fiction , Romance , General"
The Bride Hunt (Matchmaker Duncan Sisters),"Fiction , Romance , Historical"
Irish Hearts,"Fiction , Romance , Contemporary"
Heaven and Earth (Three Sisters Island Trilogy),"Fiction , Romance , Contemporary"
Dance upon the Air (Three Sisters Island Trilogy),"Fiction , Romance , General"
Summer at the Lake (Family Saga),"Fiction , Romance , Historical , General"
My Sunshine (Coulter Family),"Fiction , Romance , Contemporary"
22 Indigo Place: A Novel,"Fiction , Romance , Contemporary"
Stranger in My Arms,"Fiction , Romance , Historical , General"
Thursdays At Eight,"Fiction , Romance , Contemporary"
The Search (MIRA),"Fiction , Romance , General"
House of Dreams,"Fiction , Romance , General"
Where There's Smoke,"Fiction , Romance , General"
Hidden Fires,"Fiction , Romance , Historical"
"Winter Roses (Long, Tall Texans)","Fiction , Romance , Contemporary"
The Man Who Loved Jane Austen,"Fiction , Romance , General"
King's Oak,"Fiction , Romance , Contemporary"
The Soul Catcher (Maggie O'Dell Novels),"Fiction , Romance , General"
Full of Grace,"Fiction , Romance , General"
Angel Light,"Fiction , Romance , General"
Sanctuary,"Fiction , Romance , General"
Wicked Widow,"Fiction , Romance , Historical , Regency"
"Tears of the Moon  (Irish Trilogy, Book 2)","Fiction , Romance , Historical , General"
Wolf Tales,"Fiction , Romance , Paranormal , General"
Forever Christmas (Heartsong Novella Collection),"Fiction , Christian , Romance"
Soft Focus,"Fiction , Romance , Contemporary"
Deep in the Heart of Trouble,"Fiction , Christian , Romance , General"
Virginia Brides: Spoke of Love/Spinning Out of Control/Weaving a Future (Heartsong Novella Collection),"Fiction , Christian , Romance"
Until Forever (Avon Historical Romance),"Fiction , Romance , Historical , General"
The Cotton Queen,"Fiction , Romance , General"
Showers in Season (Seasons Series #2),"Fiction , Romance , Contemporary"
Engaging The Enemy,"Fiction , Romance , Contemporary"
The Delivery Man: A Novel,"Fiction , Romance , Suspense"
Midnight Sons: Brides for Brothers / The Marriage Risk: 1,"Fiction , Romance , Contemporary"
Tease,"Fiction , Romance , Erotica"
"The Storekeeper's Daughter (Daughters of Lancaster County, Book 1)","Fiction , Romance , Contemporary"
A Wallflower Christmas,"Fiction , Romance , Historical , General"
And One Rode West: A Novel,"Fiction , Romance , Historical"
English Ivy: English Ivy Series #1 (HeartQuest),"Fiction , Romance , Historical , Regency"
"Sizzle and Burn (The Arcane Society, Book 3)","Fiction , Romance , Paranormal , General"
Meridon (The Wideacre Trilogy),"Fiction , Romance , Historical , General"
What My Mother Doesn't Know,"Young Adult Fiction , Romance , General"
Homeport,"Fiction , Romance , Suspense"
"Watching the Roses: The Egerton Hall Novels, Volume Two","Young Adult Fiction , Romance , General"
"A Merry Heart (Brides of Lancaster County, Book 1)","Fiction , Romance , Erotica"
A Whole New Light,"Fiction , Romance , General"
The Road to Paradise Island,"Fiction , Romance , Suspense"
"Queen of Babble (Queen of Babble, 1)","Fiction , Romance , General"
Wives Behaving Badly,"Fiction , Romance , General"
The Final Kill,"Fiction , Romance , Suspense"
At Her Service,"Fiction , Romance , Historical , General"
Let It Snow: Three Holiday Romances,"Young Adult Fiction , Romance , General"
Chances: Opposites AttractA Will And A Way,"Fiction , Romance , Contemporary"
Wicked Pleasure (Bound Hearts),"Fiction , Romance , Contemporary"
A Warrior's Passion,"Fiction , Romance , Historical , General"
Dragonborn,"Fiction , Romance , Fantasy"
Evermore: A Novel of the Darkyn,"Fiction , Romance , Paranormal , General"
Lovers & Players: A Novel,"Fiction , Romance , Contemporary"
4 Blondes,"Fiction , Romance , Contemporary"
Hourglass (MIRA),"Fiction , Romance , General"
Always a Thief (Quinn),"Fiction , Romance , Suspense"
"Satisfaction Guaranteed (The Goddard Project, Book 1)","Fiction , Romance , Contemporary"
Sammy's House,"Fiction , Romance , Contemporary"
The Priest: A Gothic Romance,"Fiction , Romance , Gothic"
"Mike, Mike & Me (Red Dress Ink Novels)","Fiction , Romance , Contemporary"
Mr. and Miss Anonymous,"Fiction , Romance , Suspense"
Lucky T,"Young Adult Fiction , Romance , General"
The Host,"Fiction , Romance , Paranormal , General"
In a Class by Itself: A Novel,"Fiction , Romance , General"
Midnight Jewels,"Fiction , Romance , Contemporary"
Winter Fire (Only Series),"Fiction , Romance , Historical , General"
Worth the Risk,"Fiction , Romance , Contemporary"
A Knight in Shining Armor Promotion,"Fiction , Romance , Historical"
The Butter Did It: A Gastronomic Tale of Love and Murder,"Fiction , Romance , Historical , General"
"Vision in White (The Bride Quartet, Book 1)","Fiction , Romance , Contemporary"
Courting Trouble,"Fiction , Christian , Romance"
